reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
2f210f98-95a8-4e5f-a990-115a5baecb1d,Antwon Barnett Jr,https://play-lh.googleusercontent.com/a-/ALV-UjXi9KeS3nYEi9WHzAihLxSLPHEh3N8EGKjeabAsvKGGWvlgk2wlkg,"The quality of the gaming applications is below standard and lacks fairness. The requirement to invite a large number of individuals is excessive and disregards the fact that not everyone has an extensive social network. Additionally, the time commitment required to play the games is excessive, and the reward system is unreliable due to technical glitches. I am very disappointed.",1,2,2.58.0,2024-04-13 18:03:07,,,2.58.0
728fb786-8408-4323-965e-97a01238e114,Adam McInroy,https://play-lh.googleusercontent.com/a/ACg8ocLSJKOvSiurMpI7OxC4QBUk_5xcywHmrL_iwrvIcNE6xus_ow=mo,"It's a trap! The app itself is fine, but it gets 1 star because of the game fishland. It is encouraged by anyone who starts the app with a promise of more rewards and coupons. The problem is they make it seem like it is an attainable goal, but quickly gets harder and harder. I am 1 week in and I now have to feed one fish 50 times just to get 0.02 percent closer to the goal. If I had any idea it would be this bad I wouldn't have wasted all this time. It leaves a really bad taste.",1,93,2.51.0,2024-03-15 09:00:14,,,2.51.0
9f7eb780-73a8-4811-baef-dc3418aaa1ec,Carmen Rankin,https://play-lh.googleusercontent.com/a/ACg8ocL9hguYYtRhH3GPS-NxPv3oVZlLX5xKj0vNX11k1nTPNz8zyA=mo,"I like the prices and so far I have been happy with the products. What I don't like is the ""side games"" they lure you with ""free item"" ploys and never let you reach the goal to actually get free items. The coupons offered are a joke. Spend $50 just to get $0.50 off your order. Not worth it. This review is being left after my first order arrived and so far its been as expected.",4,22,2.53.5,2024-03-21 19:32:56,,,2.53.5
34d77641-6a53-42e5-b7d1-0ec2509a2e84,Becca E,https://play-lh.googleusercontent.com/a-/ALV-UjWLn6dzLSgOz5Ck9q6wEKotYmam5JbX7hBnYMKFK-GiTTzeDGUM,downfall is the pop ups! it's horrible. I don't have notifications on due to a lot showing up. pro's cheap things. but you get what you pay for. only have had a couple issues with over a 100 items I have ordered. the app seems to run pretty smoothly on my device when on it. wish there was a DARK MODE option.,4,33,2.51.0,2024-03-16 07:18:35,,,2.51.0
50d2d855-cbb4-4fbd-b8f9-52c5cc5d1590,Shane Petty,https://play-lh.googleusercontent.com/a-/ALV-UjVOK7cvdTIN0xLRso_ttbUsGe8IkR-GjjG82yQnXBST8nrx8zZR,"It is an absolutely amazing experience every time I use TEMU! All of my packages arrive on time, as expected, without mishaps or errors. All of the items that I have purchased thus far (which has been SEVERAL hundreds of dollars of the last 2 months) have been manufactured with high-quality materials and have met my expectations to the fullest! The same items that you will go to one of these large chainstores here in the U.S. to buy, you can simply order yourselves, minus the retailers mark-ups.",5,272,2.49.0,2024-03-08 05:26:16,,,2.49.0
22a40dcb-565e-4369-b9e2-6b03aff70d17,Momma T,https://play-lh.googleusercontent.com/a-/ALV-UjUj_Ulfvb7i2CtgS6CRF6aR9OV_cpbOpHU4rqJMaOXvP3O__z-s,products are better than you might expect and if you have any problems returns or refunds easier than any store I've ever shopped from. you just go to your orders pull up the item and click return. you get one return per order without having to return it anything more than that they give you shipping. whenever I need things for around the house I add them to my cart and when I have a few I place the order it's always less expensive than comparable stores.,5,25,2.55.0,2024-03-28 18:14:03,,,2.55.0
95c0b7ed-4503-41ac-aa7c-46592977849c,Priscilla Ann Yates,https://play-lh.googleusercontent.com/a/ACg8ocJsZU1pFyHQOpbtmqu01TpOW6_rh3IGiO_IXx0g7bia5AUVkw=mo,This site gets better and better. I just bought a set of 2 gravity lounging chairs with side trays. And the price was even better...$49.00 that's with the tax and shipping was free... Plus I got them in just 2 days...Ordered on Monday evening and they were at my door by noon on Wednesday. Very satisfied with purchase.,5,2,2.60.0,2024-04-19 16:46:16,,,2.60.0
a5394b06-1227-44fd-a8cc-1f80ae2d226f,Sam Ta,https://play-lh.googleusercontent.com/a/ACg8ocIidwL-FTn-cvbepJouQlqxgrybGzQRF1LkEx4RPbKGxU-w7w=mo,"Clicked on an Ad that popped up during a game I was playing. Got a wheel of fortune come up, rolled it & got 3 free items as my prize. Tried to claim them BUT had to install this app to do so. Installed it & went through all steps to FINALLY find I HAD TO BUY 12 MORE ITEMS TO GET MY FREE PRIZE. I don't like deceptive advertising, particularly when it wastes my time & compels me to give out my contact info.",1,107,2.51.0,2024-03-14 11:45:33,,,2.51.0
985f0693-1c8e-4eaf-bed8-48014ec6fd90,Temu Coupon Code- APLᒿ1552,https://play-lh.googleusercontent.com/a-/ALV-UjXqRy2hcjZ79kRxN8NuqWDiypCnNJC1juqR6sFEIeh7P2VQNmd-,"Amazing!! Enter Coupon in temu profile section to get $100. It’s became famous After about a year the game changed a lot. No ads, massive story experiance, and a ton to navigate. It isn't very obvious where everything is so the game has a massive learning curve getting back into it, but it doesn't take too long to find everything. Some levels are insanely hard due to heros being under ranked, but you can't rank them up without beating the level or waiting for another chest.",4,933,2.48.0,2024-03-04 12:07:46,,,2.48.0
cd69e311-7353-4db0-92d5-f865f920f0c1,Jan Hendrik Steenkamp,https://play-lh.googleusercontent.com/a-/ALV-UjXPFxVqnWsSMsv0tTLHabgiZmi7OfRYrDY1cFwW697juVTASX4Y,"WARNING TO ALL South African users!! By ordering from this App, there is a possibility that your personal details (banking) might be jeopardized. Myself and other users lost a substantial amount of money due to fraudulent transactions that went off our credit card accounts immediately after making a payment to TEMU (phishing). Took the matter up with my bank (claims refuted) as well as TEMU, without any success whatsoever.",1,1,2.60.0,2024-04-23 10:12:10,"Hi! All Temu payment links are PCI-certified and we work with major payment providers to protect your financial data. If you see any unfamiliar transactions on your bank or credit card statements, we recommend that you contact your bank immediately to report the issue and seek assistance. For any questions, feel free to reach out to us anytime.",2024-04-24 13:28:32,2.60.0
e8b614be-bd1f-46dc-ad10-fbdd43ba9f8e,Carl Gable Watts,https://play-lh.googleusercontent.com/a-/ALV-UjVS9OA5x8kh-lr8PLatjndS-JcDSNd5U9uCjkn8ul7F6_8EarBACA,"App won't let you browse the products without insisting you give them your email first. Then their very-pushy ""deals"" require you to buy lots of their products first. The app doesn't have the products categorized very well so you have to scroll through lots of items you aren't interested in. Lastly the products seem to be poorly made things you would see at a dollar store.",1,220,2.46.0,2024-02-25 18:26:56,,,2.46.0
baef3d54-c1ac-4acd-876d-d876c04ae260,Nebojsa Kovac,https://play-lh.googleusercontent.com/a-/ALV-UjXLdOUAwZv-oVU8eBT52Iaoomc_wsuf8Y4-hVEbBWR8Dg64G0WZ,"It's stupid that you can't save items to your wishlist unless the specific colour and size is in stock. Free shipping but the minimum amout to checkout keeps increasing, now $50 minimum to order!",1,2,2.62.1,2024-04-27 23:25:19,,,2.62.1
6238e077-ce71-4185-a44c-38f97d890569,Carol Henderson,https://play-lh.googleusercontent.com/a-/ALV-UjWe90NmZHtkktJWz80EdePQVnKzZgiJAL_a9gPyVeSRJuYNXPl2,"I have been satisfied with most things I have purchased so far. Items are not expensive; great value. Shipping time averages between 2-3 weeks but it's free so I'm ok with that. I know some buyers have been displeased with their purchases, stating items did not look the same as shown in app but that has not been my experience.",5,15,2.47.0,2024-03-08 02:47:49,,,2.47.0
72d12f36-12d3-479f-93ee-fe01eb6cc071,SchmidT schmidty,https://play-lh.googleusercontent.com/a-/ALV-UjX_Pjr9wdSGpXUfsn_NmzOR1c8Hq-aA_Q49C3KXiHGHnyLxCokg,"I have ordered from Temu 45+ times & I love it, you can look deeper into certain products and find cheaper prices, and I know that they used to say that China products are cheap material and break easily but it's now 2024 and I have only received good quality products for cheap, way better than Wish or Shein, you can order about anything you can think of, I strongly recommend.",5,2,2.61.0,2024-04-23 17:08:31,,,2.61.0
73e4fe0b-218d-4e05-98a6-3f5b9ec0eefb,Brenda,https://play-lh.googleusercontent.com/a-/ALV-UjWESi_ZjYxG_bshGcSZRFaTZ7-ZlznR5HmVw1kImePn_ZrdcnktqA,"WAY too many notifications! Geez, I can't even try to text someone or a notification pops up and interrupts my typing or ANYTHING I'm trying to do on my phone it nearly impossible because of the Ridiculous amount of notifications from this app. It's seriously overwhelming. Does it matter how cheap stuff is on this app? It's hardly worth it dealing with all the notifications. I've never seen anything like it",2,25,2.56.0,2024-04-01 09:40:37,"Hello, thank you for your feedback. To manage your notification settings, please go to ‘Settings’ in your Temu app or on Temu.com, select ‘Notifications’ and then ‘Edit’ to adjust preferences for alerts. If you have any further questions, please feel free to message us at Temu.com or Temu app live chat. Best wishes, Temu Team",2024-04-02 08:38:32,2.56.0
06f2a00b-3456-49de-891f-849ec27bc994,Bacon,https://play-lh.googleusercontent.com/a-/ALV-UjUKS0-djLofZ3XxM1LsmWIwHSnUD96kY_gvkO6LuobJeiVw7NYi,"The app is very... Predatory The app will effectively give you fake coupons nonstop that say 70-90% off products, which is just a blatant lie as the producta shown are marked up 70-90% so instead of getting a discounted product you're paying full price or sometimes higher. Furthermore, it will tease you with ""free"" products that are only obtained through spending large amounts of money on other products. Also, don't give them permission for notifications, they will spam you.",1,42,2.55.0,2024-04-03 18:21:35,,,2.55.0
cb88ace8-3d55-4b44-b0a8-b99366eab5e0,frank nunziata,https://play-lh.googleusercontent.com/a-/ALV-UjVxFtZ9BDmk0Mp7pIVLzEzu5mKbvxAf7NQbwfX7FzMiTfgf7zZM,Sometimes get caught up looking at the myriad of products.. I can. Spend at least a 1/2 an hour. Looking at everything that's available. And I'm tempted each time to buy a 1/2 a dozen things.. It's not only good stuff already bought. But many more that I would like to buy. Have turned temu on to several friends who have also Begun to enjoy the shopping.,5,29,2.51.0,2024-03-14 18:40:49,,,2.51.0
3a6e506b-03d9-49cd-bdb2-5235a6796fb3,Nguyễn Văn An,https://play-lh.googleusercontent.com/a-/ALV-UjXB6rnIJnM69F_9hnihe1VLi9CY5QF0_VB-r5lWRVce27vZYpUb,"Horrible usage quality, theres an invite friends get free gift thing and it requires you to invite like 20 people to get the free stuff, very rigged, cant even pick the things with search bar cause its useless it will only show up products with low prices and not what you want even though it actually exist on the platform and are very easy to find with no ""free deals"" on, ridiculous amount of time to finish app also very bad UI, make you go insane with ads. 1 star!",1,92,2.48.0,2024-03-14 09:23:16,,,2.48.0
5f18adb5-16c7-4590-9d58-d18bf650aacf,Deb Letney,https://play-lh.googleusercontent.com/a/ACg8ocIjIoW-iWjl9tJBoh7BdMTV0rImO_hMD4NMOBF4Hk7W47PttA=mo,I feel like I should get some sort of receipt showing what my purchases are. When I don't receive a package. I can't figure out order and pkg. Status. OccSionally Message passes by saying I received a $5credit? I have to watch my card caregilly. Hadst $500purchase. What was it and where is it. Justbe careful. Their website is tricky and phishing I think.,4,1,2.63.0,2024-04-29 18:49:31,,,2.63.0
ec4f2830-1b50-47db-a988-b690ba87878c,Susan Killimett,https://play-lh.googleusercontent.com/a-/ALV-UjXICB_LdA1qRbTfAkJB9xGy0BIEiygEnNs9G2d_WcfhS4fRgfUk,"Always have had a good buying experience. Not hard to get a refund or help with any questions, but I've had so many great experiences with good quality merchandise myself. TEMU has a huge variety of items, lightening and clearance sales, as well as new items that come in often. Be sure that you check the size of what you're buying. You can see sizes when you click on the item picture. There are fun games to play for free prizes, coupons and money!",5,24,2.57.2,2024-04-10 05:04:39,,,2.57.2
bfdf175c-c8b6-483a-bac8-5f1dd77b569d,Krystin Blue,https://play-lh.googleusercontent.com/a-/ALV-UjUjaWr6GwjN9SPxdao6negqqvwezJKX9t_i7jwTVvvfISv1z8pXHA,"my go to shop for all my essential needs, & wants as well. everything is perfectly priced, and I can find almost anything and everything I'm looking for at other stores for 1/2 the price here. u can't beat their daily deals and promotions they do as well. highly recommend this store for your every day needs!",5,2,2.60.0,2024-04-21 00:20:23,,,2.60.0
6abed7fe-52da-4f91-9315-cb14401caf41,Hyejin Jeon,https://play-lh.googleusercontent.com/a-/ALV-UjUR0glv4KDbYEgqKEs3fYDYpzeGy3wmigF5JaXn14GTb79PbOt_,"I was able to place items before to my cart, have them shipped and delivered, but now every items that I clicked could not be added to my cart saying that ""it can't be shipped to my default address "" which I find weird because I had used the same address on my previous orders without any problems",2,8,2.60.0,2024-04-17 06:05:35,,,2.60.0
960a1455-8ca5-4606-a0d5-16e34a7064a0,Samantha Wilkins,https://play-lh.googleusercontent.com/a-/ALV-UjW-3mli4C47Una5ZiPLe_usBCXDlevGOX2wKvNCQTxLazKYk3I,"They do save you money, but Dam do they bug you. Its hard to get them to stop. With buy this and save that like you need to buy something every hour of everyday. They there pictures do match what you get. There free things are not. FREE you have to spend $100.00 or more to get. Like the games that say they give free money but when comes to paying you, you need to spend more then they are giving you.",2,18,2.48.0,2024-03-17 00:42:16,,,2.48.0
eef51902-84f9-4731-8d53-e29cb2524405,Wil Robinson,https://play-lh.googleusercontent.com/a/ACg8ocKG7tE55_wIZFN9q5rqofDuyQpqcFXKyvsqk8CS27zyUEDVzA=mo,"Excellent products. Everything purchased was exactly as advertised. One of the many items that I purchased was slightly damaged during shipping, and I received a full refund without a hassle. Originally, I couldn't believe their prices, but not only are the prices legit, but so are the quality of the items that Temu are selling. Never pay retail again. Also, you can't beat the free guaranteed shipping. I am now a lifetime shopper. I have passed the word throughout my friends and family.",5,52,2.57.1,2024-04-03 12:15:31,,,2.57.1
293cd9d2-a09c-4ce5-86dc-df9fc6dc7f6e,Deb Cook,https://play-lh.googleusercontent.com/a-/ALV-UjVHYCABIV4k0iqCHgosymK0HZkSmmhXZEPcYmDRNJaXEg1O_qYAGg,"It's not too bad with their prices, the shipping is fairly quick. The hats that I buy, usually are squashed beyond fixing, the other thing is make sure you look at the sizes of everything. I purchased some make-up sponges, they were that small that I couldn't hold onto them. If something is wrong with any of their products, don't hesitate to contact them.",5,139,2.57.1,2024-04-06 09:40:31,,,2.57.1
b2557942-40f2-41bb-81ad-3d0078ed53b7,Robert,https://play-lh.googleusercontent.com/a/ACg8ocLoiLAKP0-aHTKQDPkXWxk0gEDGDMtiDZWEO-iOmMD0rFntSQ=mo,"It's a great app for getting cheaper prices on stuff, but I can't stand all the pushy ad's...and I would not recommend playing the games for ""free stuff"" it's not free stuff if you have to drive your family and friends crazy with all the invite messages and the constant pushing to buy more stuff...after I played the games for over a month, I quit because it was becoming more difficult to get what you need...",3,22,2.55.0,2024-03-29 20:10:12,"Hello, thank you for participating in our promotional activities and we are sorry that you are experiencing difficulties with your rewards. Customer satisfaction is of the utmost importance and we are constantly working to improve our service quality. For any help, please contact us through Temu.com or Temu app live chat. Best wishes, Temu Team",2024-05-01 02:27:18,2.55.0
54b85ec7-7f21-4e01-b52d-58ca8948e641,Nicole A,https://play-lh.googleusercontent.com/a-/ALV-UjW8Lo-h6qZvVbSqKgkgaBENYuSyc1OQpOBO8sGXqg1scEvB3PVuxg,"Despite what is said about whatever information is taken from us, every app does it. I know not every item is exactly what you expect, but I've enjoyed almost every item I've purchased. They arrive quicker than SHEIN or WISH and the prices are great for the most part. The only thing I'm not huge on is the fact that they ask for more and more purchases in order to gain points or coins even with a membership.",4,49,2.57.1,2024-04-05 22:51:37,,,2.57.1
7192eaf3-c426-4b0f-bcc6-df9276378add,Darlena Brolin,https://play-lh.googleusercontent.com/a-/ALV-UjWqFc5Kp3p38etCGbJiR6hHNoUM7K7R4xfWAeQqzojTo6L9U2OE,It is a great store to purchase items from. You can get great items at a very discounted price!!!? Well worth your time. I have been using them for over a year I believe and have never had any problems with there items. If I purchase something I really don't like I can return it with no questions asked and can get all money reimbursed. Good Company!!!,5,38,2.53.5,2024-03-23 15:55:26,,,2.53.5
d9c428d3-99db-4fa5-bd7d-1dd3d99fb033,jackie arnold,https://play-lh.googleusercontent.com/a/ACg8ocLQk-J3LXM-0qKAyGXQ4iJ2llKyOoKLWXfPHweR2R7-8-t3CA=mo,"I enjoy shopping with Temu for household, clothing, linens, gadgets and so much more. I find the prices just right, styles are so cute and there's so much to choose from. Shipping is free and returns are sooo easy.",5,0,2.63.0,2024-05-04 12:15:38,,,2.63.0
842484b0-da12-4d5c-a8a5-8566103f9e4c,Patrick Soundy,https://play-lh.googleusercontent.com/a/ACg8ocJBvfEIQnuJAtQw7RDY07QTXsQwO7tGmWH2IpDGx_gt3b_D2g=mo,"Prices are low because the goods are cheap. The pictures of what you see advertised may not be what you actually get. Temu is a Communist China-based app and site. As you shop, Temu monitors your activity on other apps, tracks your notifications and location and changes settings. Temu gains full access to all your contacts, calendars and photo albums, plus all your social media accounts, chats and texts. In other words, literally everything on your phone",1,172,2.49.0,2024-03-06 14:42:40,"Hi! At Temu, we prioritize the protection of privacy and are transparent about our data practices. We collect information with a clear and singular purpose: to provide and continually enhance our products and services for our users. The data we gather reflects common industry practice. For further information, please refer to our privacy policy.",2024-03-11 09:11:47,2.49.0
dc8fa6c5-af22-40b7-a46e-f2a29d277db4,Jennifer Maxham,https://play-lh.googleusercontent.com/a/ACg8ocKENgeR4fDLPJlmscz-p-D0AbYGjihB7GwfI6GEkpCCyOd-9g=mo,"Absolutely love the Temu app! I have used it numerous times to prepare for for multiple events, and couldn't be more happy with the ease of placing my order! They also keep you updated via email after the order is placed, for easy tracking of orders. I plan to, and will, be using the app a ton in the future! I already have my cart started for my daughters 12th birthday party in a few weeks! She used the app for her jewelry making. I personally highly recommend this app for people of all ages!!!!",5,27,2.53.0,2024-03-23 17:48:58,,,2.53.0
95941c8f-8ffd-436c-aaa0-aedcca198071,Anna R.,https://play-lh.googleusercontent.com/a-/ALV-UjUvOImikxqT233Nb7cscijUYp7zm_C1TtX-ofjATHGaSWEKU_M,"My first purchase was great as my orders came early as expected and the items are over all good quality as I anticipated. The only concern is the $100 coupons offered in this app, because it could only use after the purchase and with the limited time and items offers. Some items are not available and the other reasons that coupons could only be used 24 hours after you placed the order or some are in few days after the purchased. First buyers need to be wise in order to get the coupons.",5,128,2.47.0,2024-03-02 19:17:33,,,2.47.0
dd96ff6e-2ead-46b8-9e65-05d77f3ec387,maggir ramirez,https://play-lh.googleusercontent.com/a/ACg8ocKBFowUoynLk-I-bnBcx_gg6N5nhOqoKry6yBBK2EVgznEAFg=mo,I love that you can pay for everything that has a good price . The only issuei have is The whole turn credit and free gift take a shower. I've been playing it for almost a whole month and it's hard to play it I don't know why they came up with the game in order to earn that last bit point you can never win. It's not worth playing it or send it to other people because everyone already have it .,5,24,2.55.0,2024-03-30 03:35:29,,,2.55.0
2dfdb145-d6b4-4a45-b554-4c3722dac583,James Patrick,https://play-lh.googleusercontent.com/a-/ALV-UjX4x_T0ikMOI5wq-QWVB2hyJjPoNCpZjIXhRGJC8GLJXfEKrRLW,"Love the prices ! And there Quick FREE shipping. i've been very happy with everything i've purchased from them. tools to toys! & Pipes to lights ! And their customer service was great to deal with. They told me to donate the product that didn't light up properly & they put the money back on my card !! Withhin 2 days !! You won't be dissapointed !! I recommend them quite offen !! After they see my usb rechargeable lighter. Or a tool like my airbag to get into the key locked in the car, friend. !!",5,6,2.63.0,2024-04-30 18:29:22,,,2.63.0
bd64484b-efa0-4a30-8257-4f676836da37,Timothy Heinig,https://play-lh.googleusercontent.com/a/ACg8ocKE0aqA4sAyMRy_vapTprsd7vsfj4ZOKtyyg2KzB_24W_nTgw=mo,Great products that I can not only afford but trust. I have almost always been satisfied with every purchase and when something does go wrong it is resolved very quickly. I really enjoy this experience.,5,0,2.63.0,2024-05-05 05:52:34,,,2.63.0
71c735f5-d67d-4ecb-a500-7717ce5ea25d,Caitlyn Lofthouse,https://play-lh.googleusercontent.com/a-/ALV-UjWalBtgvqahiwW_bWhhyKeVOqfAH0wjU8oSTvRg1SybuDrF4Bw,"The app is really good, I see a lot of people complaining about the minimum price of £15 to checkout but big deal. It's a great app with a variety of things. I use this all a lot more than shein now because it has clothes, shoes, accessories, home appliances, plushies, posters and all that stuff. They also have a wide arrangement of everything, there's marvel stuff, anime, Disney stuff, stuff from TV shows all for cheap prices. I 100% recommend this app.",5,26,2.44.0,2024-02-19 15:51:48,,,2.44.0
94226990-f618-44c0-a189-35d4bad689ea,Mellony eva Bell,https://play-lh.googleusercontent.com/a/ACg8ocIGxglysogip9UiF04xRGoekxGfNIYp0Nv9uJx11jfcxK4I=mo,"I was convinced temu was just another cheap tacky, online shop. How very wrong was I. everything I have brought over the last few months has been fantastic. Great quality items, that are great on the walket/ purse. I have had everything from bathroom shelves to boots, clothing , make up, hair bubbles. I highly recommend temu, delivery is reasonable, actually in some cases better than online shops in the uk. if something is damaged or missing a refund is issued pretty much straight away.",5,126,2.51.0,2024-03-14 13:38:45,,,2.51.0
5a9965fa-ef09-45ee-b9fd-95d052f011c7,J,https://play-lh.googleusercontent.com/a/ACg8ocL7sDr73V_I4KvnC4DByGx26FTJGl9jXKnPK7HBxV8EBQV5bUU=mo,"Enter Coupon in temu profile to get $100. Best online affordable items shopping store ever. You should download this temu app if you have nice internet connection. I like the new stumbles and dragons map but I found a bug in the map. We have an ability of shield in the map. It enables us to walk on lava for some time. But after the shield deactivated, I was unable to get up to the surface. Then I got eliminated from the zone. I know that this map is new and would have bugs but please fix this.",3,34,2.57.1,2024-04-04 12:02:49,,,2.57.1
0c7754fd-29aa-400a-afc3-cd763d9df5cb,Velma Lawrence,https://play-lh.googleusercontent.com/a-/ALV-UjX-2rxCtJX0phwEvj1vvXD6PcUiIi9lq2QcK49hJUfQR3GUU411,"I like the app. It is very useful and it does keep up with all your purchases. Just save the record of your purchases, I deleted the app and then reinstalled it and found I needed a purchase date for a product I had bought and the purchase history was gone. Their games to get you to continuously buy can get a little annoying. But sometimes I come across a real good buy.",4,18,2.51.0,2024-03-16 05:12:28,,,2.51.0
712d36cd-3d66-4da6-8762-57171ff0ec75,XxNue_ nuexX,https://play-lh.googleusercontent.com/a-/ALV-UjXULHnedtzVVnxWqKltuGtRFwPoGv93K5awBm6ZWl5IVqrR7Q7j5g,Temu has far exceeded my expectations! I get super cute kids clothes for my daughter. I love the items I've gotten they're in good quality for a low price. There's so many cute things that catches my eye on here. One of my favorite store apps. I love that Temu is size inclusive. It would be nice if yall could make more shoes for women like me with bigger feet 11.5-12. The only thing I dislike is having to pay $20 for items to be shipped and wish we could have an unlimited wish list.,5,17,2.62.0,2024-04-24 14:13:24,,,2.62.0
404d5d19-1ed0-452f-b1bd-9f10b0efd87c,Anthony Day,https://play-lh.googleusercontent.com/a/ACg8ocJdy_kxXxarVJj_HpGzoydg1Bb87rkw8i9Ff3tgvz6kU52Q5w=mo,"some electronic gadgets I couldn't get to work properly or at all, including the ones that you need to install mobile apps for. the free gift tasks on the site are a scam cause the closer you get to completing the task the less rewards you get to complete the task, it's like they keep moving the finishing line after the race has started, disgraceful behaviour. The Chinese don't seem to understand that 100% rebate means all of your money back not half of it or $50 off your total spend.",3,54,2.52.0,2024-03-19 11:34:57,,,2.52.0
a97adc1d-8da3-45e6-894e-d676467bf505,Aaron Erickson,https://play-lh.googleusercontent.com/a-/ALV-UjUklFaaMShish9Kp_UA7Js_mpgF_7SpbaJmTCJ0owon-Fp73VXr,"I've done lots of big orders. Be Very Cautious with what you buy. 90% of the stuff I had was of expected quality but some stuff was either damaged while shipped or when I thought that nothing could go wrong, an item had something about it I didn't expect. Coins, plushes, cards, camp equipment, letter opener stuff shaped like a sword, keychains, parody consoles are ok I think. Do not buy water fountains.",2,23,2.53.0,2024-03-19 18:35:47,,,2.53.0
47879584-63df-4b60-a195-44ca3d470415,Vanessa Garrison,https://play-lh.googleusercontent.com/a/ACg8ocI6-BTKWFZ5c4Bv_f2w9r4ZirUl6chm-wj2N_sW9u1OSh2aWw=mo,"It's very hard to find the right size for me in clothing. Some items just aren't the right size for me. It is not the same as in the stores. BUT EVERYTHING ELSE I ABSOLUTELY LOVE!!!!! I love what I will be finding on TEMU the prices are Great 👍. OK here is an update With consistency I have been able to find some items that fit the way I want them to. I guess you have to be persistent and that's what I am, love the colors. I love the material, I love all the items I've seen. Always new ITEMS!!!!",5,7,2.57.2,2024-04-10 19:42:57,,,2.57.2
d1a22d8b-b4bf-461b-be24-0013ed9af2c0,Edward Brown,https://play-lh.googleusercontent.com/a/ACg8ocIEXeXUb_6yAX_F9TRwMjt4N-7naipM57SKSWxTO3wMG83dT38=mo,"The app is cool - it's an infinite scroll interface and searching for what I want is not too bad. BUT let's talk about shipping. My stuff came in a flimsy plastic bag, and was bent up and shot to hell (see picture). I waited over a week to get it, and gotta send it back because it's toast. Not nice! I never have this worry with Amazon, so no thanks!",4,20,2.55.0,2024-03-28 17:14:41,,,2.55.0
64d2b8ee-2d9c-46d9-8921-33d3556a5c36,Daren Naylor,https://play-lh.googleusercontent.com/a-/ALV-UjXBOnCYVE4CVbL5CTnKzFosK-zWT50wu1mw6CUvTF-Tg_ipnJLKYQ,"Only used twice. The quality is generally OK if you love polyester, but the items I wanted to give negative feedback were strangely ""unavailable"". Don't buy electrical items (they are rarely safe) and clothing sizes are pretty much random. Anything with chemicals or metals should be avoided (too many videos showing the danger of contamination). Plastics normally fail quickly. Apart from that, enjoy your paper products.",2,135,2.48.0,2024-03-04 20:21:32,"Hi, thank you for shopping on Temu! Temu's Purchase Protection program offers full refunds if your items do not arrive, arrive damaged, or do not match the description or photos (https://www.temu.com/temu-purchase-protection.html). If you need further assistance, please message us through Temu.com or Temu app live chat. Best wishes, Temu Team",2024-03-07 08:15:14,2.48.0
c3a18a79-5d98-41f7-9005-31804ae28fa3,Melissa Uys,https://play-lh.googleusercontent.com/a/ACg8ocIhpF8dIC-mKteK940K_xRYKk_SwNgNPOMXp-lv9RYOKVdNhQ=mo,"received some items and when queried on the items missing, requested a temu credit 2 times, I was denied and told never received this item. and when I queried for a refund, I was denied twice, saying that the warehouse confirmed that all items were sent. but the specified items were still missing. I provided photo evidence but still denied.",1,1,2.61.0,2024-04-22 07:03:52,,,2.61.0
54ddb029-89d9-4b79-b1e1-959942703014,Beverly Melton,https://play-lh.googleusercontent.com/a/ACg8ocJhUKQt28fVNWicRxxTSuHLtAeVAOj7IkiAHlq7Q-jT4COCLNY=mo,I love shopping at temu. it has an easy return policy or they will credit your account. I have had some things to be credited back to my account because it didn't fit well but it was so easy. I know people have second thoughts about this but you should give it a try at least once.,5,0,2.62.1,2024-04-27 14:54:13,,,2.62.1
e79bd0ee-3669-4580-aa40-767f3841d045,sara lawrence,https://play-lh.googleusercontent.com/a/ACg8ocLvpm8kWHDhvyhPMgyR3kEPZAcSp3A4gnRKUEjlhmtHJasqxg=mo,I do like Temu and have purchased lots of different things. However I get pop ups over and over in a day. Also the advertised products are not the prices. I've seen an advert today a lamp £1.84 that's actually £18 on the main site. A vase that's advertised at £1.84 that's actually £15. Please start advertising the correct pricing instead of inticing customers into your site through false advertising.,4,64,2.47.0,2024-02-29 11:31:54,,,2.47.0
8508bf0a-6ec5-4e31-bd4b-43fdff20df29,Misty Pryor,https://play-lh.googleusercontent.com/a-/ALV-UjWkQfBdHMr_hXu1lwl7VZhIe4rIwAmlsUJoINYqFZGIzzdfTlg4xw,for the price the items are as expected. sometimes misleading. but always friendly customer service. except when you call about the games and the free stuff. virtually impossible to receive all of them. however I have received a free GPS unit that has been refunded bit never showed up. some stationary which is nice and I just received a canvas print. however I have to frame it. I figured it would come on some sort of wooden frame. anyways for the most part I am pleased with temu,3,21,2.49.0,2024-03-09 16:22:46,,,2.49.0
dc9b9e73-4774-47e1-ac87-a00ea23a21c3,michael rear,https://play-lh.googleusercontent.com/a-/ALV-UjU0igjQFOPtPoEkG4PzniWPyJtw3Eat2Ua6g3e-W0UJLsbD6ILDrw,If you are selective with what you order there are alot of good items on offer. Delivery time is around 2 weeks and you get full tracking of your parcel.......and if its late you get credit applied to your account (I get £4.00) to use against your next order.,5,1,2.61.0,2024-04-24 21:00:48,,,2.61.0
